pt_code,term_ja,reading_kana,reading_alt
10087276,結腸直腸腺腫,ケッチョウチョクチョウセンシュ,
10087281,免疫性強膜炎,メンエキセイキョウマクエン,
10087283,赤血球輸血,セッケッキュウユケツ,
10087285,陰茎瘢痕,インケイハンコン,
10087288,腫瘍学的評価,シュヨウガクテキヒョウカ,
10087290,気管支動脈肥厚,キカンシドウミャクヒコウ,
10087292,トロンボモジュリン増加,トロンボモジュリンゾウカ,
10087305,脳梁の細胞傷害性病変,ノウリョウノサイボウショウガイセイビョウヘン,
10087307,ＳＵＮＡ症候群,SUNAショウコウグン,
10087310,好酸球性血管中心性線維症,コウサンキュウセイケッカンチュウシンセイセンイショウ,
10087311,虫垂アデノカルチノイド,チュウスイアデノカルチノイド,
10087313,ＣＤ１９抗原陰性,CD19コウゲンインセイ,
10087314,ＣＤ１９発現減少,CD19ハツゲンゲンショウ,
10087315,ＣＤ１９抗原消失,CD19コウゲンショウシツ,
10087316,ヒト精巣上体蛋白４増加,ヒトセイソウジョウタイタンパク4ゾウカ,
10087317,偽性低カルシウム血症,ギセイテイカルシウムケッショウ,ギセイテイカルシウムケツショウ
10087319,高血糖クリーゼ,コウケットウクリーゼ,
10087324,原発性皮膚腺様嚢胞癌,ゲンパツセイヒフセンヨウノウホウガン,
10087325,骨セメントアレルギー,コツセメントアレルギー,
10087328,網状赤血球ヘモグロビン増加,モウジョウセッケッキュウヘモグロビンゾウカ,
10087329,網状赤血球ヘモグロビン減少,モウジョウセッケッキュウヘモグロビンゲンショウ,
10087332,ヘパリンコファクターＩＩ欠乏症,ヘパリンコファクター2ケツボウショウ,
10087333,大転子疼痛症候群,ダイテンシトウツウショウコウグン,
10087335,顎顔面痛,ガクガンメンツウ,
10087339,臍石,サイセキ,
10087353,骨盤貯留液ドレナージ,コツバンチョリュウエキドレナージ,
10087355,頭部コンピュータ断層撮影静脈造影,トウブコンピュータダンソウサツエイジョウミャクゾウエイ,
10087362,胃神経内分泌癌,イシンケイナイブンピガン,イシンケイナイブンピツガン
10087363,腸間膜のカルチノイド腫瘍,チョウカンマクノカルチノイドシュヨウ,
10087364,消化器神経内分泌癌,ショウカキシンケイナイブンピガン,ショウカキシンケイナイブンピツガン
10087367,腸管バリア機能障害,チョウカンバリアキノウショウガイ,
10087368,覆髄法,フクズイホウ,
10087370,優位眼評価,ユウイガンヒョウカ,
10087376,後天性全身性リポジストロフィー,コウテンセイゼンシンセイリポジストロフィー,
10087377,家族性部分的リポジストロフィー,カゾクセイブブンテキリポジストロフィー,
10087386,植皮壊死,ショクヒエシ,
10087387,切開部位の皮膚のひだ,セッカイブイノヒフノヒダ,
10087390,自然破水,シゼンハスイ,
10087391,子宮頚管ステント留置,シキュウケイカンステントリュウチ,
10087399,精子凍結保存,セイシトウケツホゾン,
10087400,腫瘍随伴性好酸球増加症,シュヨウズイハンセイコウサンキュウゾウカショウ,
10087405,自然脾破裂,シゼンヒハレツ,
10087406,血管確保部位静脈炎,ケッカンカクホブイジョウミャクエン,
10087409,尿毒症性心筋症,ニョウドクショウセイシンキンショウ,
10087411,男性生殖器スミア,ダンセイセイショクキスミア,
10087412,放射線性好中球減少症,ホウシャセンセイコウチュウキュウゲンショウショウ,
10087413,放射線性血小板減少症,ホウシャセンセイケッショウバンゲンショウショウ,
10087414,食道過角化,ショクドウカカクカ,
10087419,陰茎皮膚炎,インケイヒフエン,
10087422,熱性てんかん重積状態,ネッセイテンカンジュウセキジョウタイ,ネツセイテンカンジュウセキジョウタイ
10087423,ＮＳＡＩＤ増悪呼吸器疾患,NSAIDゾウアクコキュウキシッカン,
10087430,後天性喉頭嚢胞,コウテンセイコウトウノウホウ,
10087431,腟壊死,チツエシ,
10087432,眼血管血栓症,ガンケッカンケッセンショウ,
10087433,放射線心臓損傷,ホウシャセンシンゾウソンショウ,
10087435,偽性糖尿病,ギセイトウニョウビョウ,
10087436,巨核球系異形成,キョカクキュウケイイケイセイ,
10087437,唾液測定,ダエキソクテイ,
10087439,子宮広間膜平滑筋腫,シキュウコウカンマクヘイカツキンシュ,
10087440,脳血管形成,ノウケッカンケイセイ,
10087445,第ＶＩＩＩ因子活性上昇,ダイ8インシカッセイジョウショウ,
10087446,第ＶＩＩＩ因子活性正常,ダイ8インシカッセイセイジョウ,
10087447,第ＶＩＩＩ因子活性異常,ダイ8インシカッセイイジョウ,
10087448,第ＶＩＩＩ因子活性低下,ダイ8インシカッセイテイカ,
10087454,放射状角膜切開,ホウシャジョウカクマクセッカイ,
10087455,ポリグラフ検査,ポリグラフケンサ,
10087456,頭皮血腫,トウヒケッシュ,
10087458,ＰＣＤＨ１９遺伝子変異,PCDH19イデンシヘンイ,
10087459,ＰＣＤＨ１９遺伝子関連てんかん,PCDH19イデンシカンレンテンカン,
10087463,筋酵素異常,キンコウソイジョウ,
10087465,初発難治性てんかん重積状態,ショハツナンチセイテンカンジュウセキジョウタイ,
10087476,胎児心機能検査異常,タイジシンキノウケンサイジョウ,
10087477,胎児脳スキャン異常,タイジノウスキャンイジョウ,
10087480,免疫性重症筋無力症,メンエキセイジュウショウキンムリョクショウ,
10087492,感覚処理感受性,カンカクショリカンジュセイ,
10087497,乳児帽状腱膜下脳脊髄液貯留,ニュウジボウジョウケンマクカノウセキズイエキチョリュウ,
10087499,遠隔転移を伴う前立腺神経内分泌癌,エンカクテンイヲトモナウゼンリツセンシンケイナイブンピガン,エンカクテンイヲトモナウゼンリツセンシンケイナイブンピツガン
10087500,先天性異所性脾臓,センテンセイイショセイヒゾウ,
10087502,後天性遊走脾,コウテンセイユウソウヒ,
10087503,脾固定,ヒコテイ,
10087504,脾捻転,ヒネンテン,
10087505,Ｔ細胞リンパ球増加症,Tサイボウリンパキュウゾウカショウ,
10087509,キリップ分類,キリップブンルイ,
10087510,肛門乳頭腫,コウモンニュウトウシュ,
10087512,コントラスト心エコー図,コントラストシンエコーズ,
10087513,回腸結腸瘻閉鎖,カイチョウケッチョウロウヘイサ,
10087517,扁平母斑,ヘンペイボハン,
10087518,前腕阻血運動負荷試験,ゼンワンソケツウンドウフカシケン,
10087519,胆嚢萎縮,タンノウイシュク,
10087520,間脳症候群,カンノウショウコウグン,
10087545,皮膚粗鬆症,ヒフソショウショウ,
10087547,心結核,シンケッカク,
10087549,刺青関連皮膚反応,シセイカンレンヒフハンノウ,イレズミカンレンヒフハンノウ
10087551,カポジ肉腫様血管内皮腫,カポジニクシュヨウケッカンナイヒシュ,
10087553,毛様小帯脆弱,モウヨウショウタイゼイジャク,
10087554,トリガーポイント,トリガーポイント,
10087559,肺アブレーション,ハイアブレーション,
10087560,心臓由来脂肪酸結合蛋白,シンゾウユライシボウサンケツゴウタンパク,
10087567,免疫性心膜炎,メンエキセイシンマクエン,
10087572,スノアプラスティ,スノアプラスティ,
10087574,血液媒介感染,ケツエキバイカイカンセン,
10087576,動脈再疎通術,ドウミャクサイソツウジュツ,
10087580,ＲＳウイルス免疫,RSウイルスメンエキ,
10087583,グリンスパン症候群,グリンスパンショウコウグン,
10087588,マルファン体型,マルファンタイケイ,
10087589,皮下注入,ヒカチュウニュウ,
10087591,異常経血塊,イジョウケイケツカイ,
10087592,椎骨動脈窓形成,ツイコツドウミャクソウケイセイ,
10087600,大動脈瘤血栓症,ダイドウミャクリュウケッセンショウ,
10087601,冷マラリア,レイマラリア,
10087602,中條・西村症候群,ナカジョウニシムラショウコウグン,
10087605,神経原性咳嗽,シンケイゲンセイガイソウ,
10087612,ファーター膨大部生検,ファーターボウダイブセイケン,
10087613,テノン嚢肥厚,テノンノウヒコウ,
10087616,気管支圧迫,キカンシアッパク,
10087620,胸部スキャン異常,キョウブスキャンイジョウ,
10087621,末梢側ＳＩＮＥ,マッショウソクSINE,
10087622,造影剤ステント周囲滲み出し像,ゾウエイザイステントシュウイシミダシゾウ,
10087623,元電子タバコ使用者,モトデンシタバコシヨウシャ,
10087626,視床卒中,シショウソッチュウ,
10087627,上顎洞底挙上術,ジョウガクドウテイキョジョウジュツ,
10087635,エナメル質形成術,エナメルシツケイセイジュツ,
10087636,涙腺多形性腺腫,ルイセンタケイセイセンシュ,
10087637,心臓弁脂肪浸潤,シンゾウベンシボウシンジュン,
10087638,ビデオ眼球運動記録,ビデオガンキュウウンドウキロク,
10087640,ＣＤ４５発現増加,CD45ハツゲンゾウカ,
10087641,ＣＤ４５発現減少,CD45ハツゲンゲンショウ,
10087655,プレソセラピー,プレソセラピー,
10087656,門脈圧亢進性胆道症,モンミャクアツコウシンセイタンドウショウ,
10087665,抗スルファチド自己抗体陰性,コウスルファチドジココウタイインセイ,
10087666,抗スルファチド自己抗体,コウスルファチドジココウタイ,
10087667,抗スルファチド自己抗体陽性,コウスルファチドジココウタイヨウセイ,
10087670,放射線甲状腺機能低下症,ホウシャセンコウジョウセンキノウテイカショウ,
10087672,椎骨脳底動脈解離,ツイコツノウテイドウミャクカイリ,
